n° de ligne,nature,n°/id,"forme ""diplo""",forme modernisée,forme corrigée,lemme,pos,à scinder,à fusionner avec w n°,à corriger,corrigé
2034,w,2034,,le,,IL,Pp,,,,
2035,w,2035,,pouroient,,POUVOIR,Vvc,,,,
2036,w,2036,,mouvoir,,MOUVOIR,Vvn,,,,
2037,w,2037,,",",,",",Fw,,,,
2038,w,2038,,pouroit,,POUVOIR,Vvc,,,,
2039,w,2039,,de,,DE,S,,,,
2040,w,2040,,son,,SON,Ds,,,,
2041,w,2041,,office,,OFFICE,Nc,,,,
2042,w,2042,,une,,UN,Mc,,,,
2043,w,2043,,ou,,OU,Cc,,,,
2044,w,2044,,deux,,DEUX,Mc,,,,
2045,w,2045,,foys,,FOIS,Nc,,,,
2046,w,2046,,la,,LE,Da,,,,
2047,w,2047,,cause,,CAUSE,Nc,,,,
2048,w,2048,,differer,,DIFFÉRER,Vvn,,,,
2049,w,2049,,",",,",",Fw,,,,
2050,w,2050,,sans,,SANS,S,,,,
2051,w,2051,,ce,,CE,Pd,,,,
2052,w,2052,,que,,QUE,Pr,,,,
2053,w,2053,,aucune,,AUCUN,Pi,,,,
2054,w,2054,,des,,UN,Dp,,,,
2055,w,2055,,parties,,PARTIE,Nc,,,,
2056,w,2056,,s,,SE,Pp,,,,
2057,w,2057,,',,',Fw,,,,
2058,w,2058,,en,,EN,Pp,,,,
2059,w,2059,,puissent,,POUVOIR,Vvc,,,,
2060,w,2060,,dolloir,,DOULOIR,Vvn,,,,
2061,w,2061,,.,,.,Fs,,,,
2062,w,2062,,Et,,ET,Cc,,,,
2063,w,2063,,est,,ÊTRE,Vuc,,,,
2064,w,2064,,assavoir,,ASSAVOIR,Vvn,,,,
2065,w,2065,,que,,QUE,Cs,,,,
2066,w,2066,,aucunes,,AUCUN,Di,,,,
2067,w,2067,,des,,UN,Dp,,,,
2068,w,2068,,parties,,PARTIE,Nc,,,,
2069,w,2069,,representés,,REPRÉSENTER,Ge,,,,
2070,w,2070,,en,,EN,S,,,,
2071,w,2071,,court,,COUR,Nc,,,,
2072,w,2072,,et,,ET,Cc,,,,
2073,w,2073,,en,,EN,S,,,,
2074,w,2074,,jugement,,JUGEMENT,Nc,,,,
2075,w,2075,,dit,,DIRE,Vvc,,,,
2076,w,2076,,",",,",",Fw,,,,
2077,w,2077,,propose,,PROPOSER,Vvc,,,,
2078,w,2078,,aucune,,AUCUN,Di,,,,
2079,w,2079,,raison,,RAISON,Nc,,,,
2080,w,2080,,a,,AVOIR,Vuc,,,,
2081,w,2081,,quoy,,QUOI,Pr,,,,
2082,w,2082,,l,,IL,Pp,,,,
2083,w,2083,,',,',Fw,,,,
2084,w,2084,,autre,,AUTRE,Di,,,,
2085,w,2085,,partie,,PARTIE,Nc,,,,
2086,w,2086,,soit,,ÊTRE,Vuc,,,,
2087,w,2087,,tenue,,TENIR,Ge,,,,
2088,w,2088,,entendre,,ENTENDRE,Vvn,,,,
2089,w,2089,,",",,",",Fw,,,,
2090,w,2090,,congnoistre,,CONNAÎTRE,Vvc,,,,
2091,w,2091,,ou,,OU,Cc,,,,
2092,w,2092,,noyer,,NOYER,Vvn,,,,
2093,w,2093,,",",,",",Fw,,,,
2094,w,2094,,le,,LE,Da,,,,
2095,w,2095,,juge,,JUGE,Nc,,,,
2096,w,2096,,les,,IL,Pp,,,,
2097,w,2097,,doit,,DEVOIR,Vvc,,,,
2098,w,2098,,a,,AVOIR,Vuc,,,,
2099,w,2099,,ce,,CE,Pd,,,,
2100,w,2100,,oyr,,OUÏR,Vvn,,,,
2101,w,2101,,",",,",",Fw,,,,
2102,w,2102,,quer,,CAR,Cs,,,,
2103,w,2103,,",",,",",Fw,,,,
2104,w,2104,,par,,PAR,S,,,,
2105,w,2105,,stille,,STYLE,Nc,,,,
2106,w,2106,,de,,DE,S,,,,
2107,w,2107,,proceder,,PROCÉDER,Vvn,,,,
2108,w,2108,,gardé,,GARDER,Ge,,,,
2109,w,2109,,en,,EN,S,,,,
2110,w,2110,,Normendie,,NORMANDIE,Np,,,,
2111,w,2111,,",",,",",Fw,,,,
2112,w,2112,,quant,,QUANT,Rg,,,,
2113,w,2113,,a,,AVOIR,Vuc,,,,
2114,w,2114,,ce,,CE,Pd,,,,
2115,w,2115,,que,,QUE,Pr,,,,
2116,w,2116,,partie,,PARTIE,Nc,,,,
2117,w,2117,,deffend,,DÉFENDRE,Vvc,,,,
2118,w,2118,,ou,,OU,Cc,,,,
2119,w,2119,,veult,,VOULOIR,Vvc,,,,
2120,w,2120,,deffendre,,DÉFENDRE,Vvn,,,,
2121,w,2121,,en,,EN,S,,,,
2122,w,2122,,jugement,,JUGEMENT,Nc,,,,
2123,w,2123,,",",,",",Fw,,,,
2124,w,2124,,office,,OFFICE,Nc,,,,
2125,w,2125,,de,,DE,S,,,,
2126,w,2126,,juge,,JUGER,Vvc,,,,
2127,w,2127,,cesse,,CESSER,Vvc,,,,
2128,w,2128,,.,,.,Fs,,,,
2129,w,2129,,Item,,ITEM,Rg,,,,
2130,w,2130,,il,,IL,Pp,,,,
2131,w,2131,,appartient,,APPARTENIR,Vvc,,,,
2132,w,2132,,et,,ET,Cc,,,,
2133,w,2133,,est,,ÊTRE,Vuc,,,,
2134,w,2134,,de,,DE,Dp,,,,
2135,w,2135,,droit,,DROIT,Nc,,,,
2136,w,2136,,que,,QUE,Cs,,,,
2137,w,2137,,",",,",",Fw,,,,
2138,w,2138,,es,,EN+LES,S+Da,,,,
2139,w,2139,,juridictions,,JURIDICTION,Nc,,,,
2140,w,2140,,ou,,OU,Cc,,,,
2141,w,2141,,l,,LE,Xi,,,,
2142,w,2142,,',,',Fw,,,,
2143,w,2143,,on,,ON,Pp,,,,
2144,w,2144,,plaide,,PLAIDER,Vvc,,,,
2145,w,2145,,les,,LE,Da,,,,
2146,w,2146,,causes,,CAUSE,Nc,,,,
2147,w,2147,,du,,DE+LE,S+Da,,,,
2148,w,2148,,seigneur,,SEIGNEUR,Nc,,,,
2149,w,2149,,a,,AVOIR,Vuc,,,,
2150,w,2150,,qui,,QUI,Pr,,,,
2151,w,2151,,la,,LE,Da,,,,
2152,w,2152,,juridicion,,JURIDICTION,Nc,,,,
2153,w,2153,,apartient,,APPARTENIR,Vvc,,,,
2154,w,2154,,",",,",",Fw,,,,
2155,w,2155,,soient,,ÊTRE,Vuc,,,,
2156,w,2156,,en,,EN,S,,,,
2157,w,2157,,expedicion,,EXPÉDITION,Nc,,,,
2158,w,2158,,preservés,,PRÉSERVER,Ge,,,,
2159,w,2159,,au,,À+LE,S+Da,,,,
2160,w,2160,,devant,,DEVANT,S,,,,
2161,w,2161,,de,,DE,S,,,,
2162,w,2162,,toutes,,TOUT,Di,,,,
2163,w,2163,,autres,,AUTRE,Pi,,,,
2164,w,2164,,",",,",",Fw,,,,
2165,w,2165,,nonobstant,,NONOBSTANT,S,,,,
2166,w,2166,,empeschement,,EMPÊCHEMENT,Nc,,,,
2167,w,2167,,mis,,METTRE,Ge,,,,
2168,w,2168,,au,,À+LE,S+Da,,,,
2169,w,2169,,contraire,,CONTRAIRE,Nc,,,,
2170,w,2170,,.,,.,Fs,,,,
2171,w,2171,,Et,,ET,Cc,,,,
2172,w,2172,,est,,ÊTRE,Vuc,,,,
2173,w,2173,,vray,,VRAI,Ag,,,,
2174,w,2174,,que,,QUE,Cs,,,,
2175,w,2175,,",",,",",Fw,,,,
2176,w,2176,,hors,,HORS,Rg,,,,
2177,w,2177,,jugement,,JUGEMENT,Nc,,,,
2178,w,2178,,",",,",",Fw,,,,
2179,w,2179,,le,,LE,Da,,,,
2180,w,2180,,juge,,JUGE,Nc,,,,
2181,w,2181,,peult,,POUVOIR,Vvc,,,,
2182,w,2182,,estre,,ÊTRE,Vun,,,,
2183,w,2183,,present,,PRÉSENT,Ag,,,,
2184,w,2184,,a,,AVOIR,Vuc,,,,
2185,w,2185,,la,,LE,Da,,,,
2186,w,2186,,collaction,,COLLATION,Nc,,,,
2187,w,2187,,faicte,,FAIRE,Ge,,,,
2188,w,2188,,pour,,POUR,S,,,,
2189,w,2189,,le,,LE,Da,,,,
2190,w,2190,,seigneur,,SEIGNEUR,Nc,,,,
2191,w,2191,,en,,EN,S,,,,
2192,w,2192,,la,,LE,Da,,,,
2193,w,2193,,cause,,CAUSE,Nc,,,,
2194,w,2194,,qu,,QUE,Pr,,,,
2195,w,2195,,',,',Fw,,,,
2196,w,2196,,il,,IL,Pp,,,,
2197,w,2197,,a,,AVOIR,Vuc,,,,
2198,w,2198,,contre,,CONTRE,S,,,,
2199,w,2199,,son,,SON,Ds,,,,
2200,w,2200,,homme,,HOMME,Nc,,,,
2201,w,2201,,ou,,OU,Cc,,,,
2202,w,2202,,subget,,SUJET,Nc,,,,
2203,w,2203,,",",,",",Fw,,,,
2204,w,2204,,affin,,AFIN,S,,,,
2205,w,2205,,que,,QUE,Cs,,,,
2206,w,2206,,par,,PAR,S,,,,
2207,w,2207,,lui,,IL,Pp,,,,
2208,w,2208,,soit,,ÊTRE,Vuc,,,,
2209,w,2209,,consillié,,CONSEILLER,Vvc,,,,
2210,w,2210,,se,,SE,Pp,,,,
2211,w,2211,,l,,IL,Pp,,,,
2212,w,2212,,',,',Fw,,,,
2213,w,2213,,autre,,AUTRE,Pi,,,,
2214,w,2214,,approché,,APPROCHER,Ge,,,,
2215,w,2215,,doit,,DEVOIR,Vvc,,,,
2216,w,2216,,estre,,ÊTRE,Vun,,,,
2217,w,2217,,tenu,,TENIR,Ge,,,,
2218,w,2218,,en,,EN,S,,,,
2219,w,2219,,la,,LE,Da,,,,
2220,w,2220,,cause,,CAUSE,Nc,,,,
2221,w,2221,,ou,,OU,Cc,,,,
2222,w,2222,,non,,NON,Rg,,,,
2223,w,2223,,et,,ET,Cc,,,,
2224,w,2224,,que,,QUE,Cs,,,,
2225,w,2225,,plus,,PLUS,Rg,,,,
2226,w,2226,,sceurement,,SÛREMENT,Rg,,,,
2227,w,2227,,la,,LE,Da,,,,
2228,w,2228,,cause,,CAUSE,Nc,,,,
2229,w,2229,,puisse,,POUVOIR,Vvc,,,,
2230,w,2230,,par,,PAR,S,,,,
2231,w,2231,,lui,,IL,Pp,,,,
2232,w,2232,,estre,,ÊTRE,Vun,,,,
2233,w,2233,,demenée,,DÉMENER,Ge,,,,
2234,w,2234,,et,,ET,Cc,,,,
2235,w,2235,,determinée,,DÉTERMINER,Ge,,,,
2236,w,2236,,",",,",",Fw,,,,
2237,w,2237,,quer,,CAR,Cs,,,,
2238,w,2238,,",",,",",Fw,,,,
2239,w,2239,,par,,PAR,S,,,,
2240,w,2240,,ordonnance,,ORDONNANCE,Nc,,,,
2241,w,2241,,d,,DE,S,,,,
2242,w,2242,,',,',Fw,,,,
2243,w,2243,,eschiquier,,ÉCHIQUIER,Nc,,,,
2244,w,2244,,",",,",",Fw,,,,
2245,w,2245,,nul,,NUL,Pi,,,,
2246,w,2246,,ne,,NE,Rp,,,,
2247,w,2247,,doit,,DEVOIR,Vvc,,,,
2248,w,2248,,estre,,ÊTRE,Vun,,,,
2249,w,2249,,mis,,METTRE,Ge,,,,
2250,w,2250,,en,,EN,S,,,,
2251,w,2251,,cause,,CAUSE,Nc,,,,
2252,w,2252,,vers,,VERS,S,,,,
2253,w,2253,,le,,LE,Da,,,,
2254,w,2254,,procureur,,PROCUREUR,Nc,,,,
2255,w,2255,,",",,",",Fw,,,,
2256,w,2256,,s,,SE,Pp,,,,
2257,w,2257,,',,',Fw,,,,
2258,w,2258,,il,,IL,Pp,,,,
2259,w,2259,,n,,NE,Rp,,,,
2260,w,2260,,',,',Fw,,,,
2261,w,2261,,y,,Y,Pp,,,,
2262,w,2262,,a,,AVOIR,Vuc,,,,
2263,w,2263,,informacion,,INFORMATION,Nc,,,,
2264,w,2264,,qui,,QUI,Pr,,,,
2265,w,2265,,precede,,PRÉCÉDER,Vvc,,,,
2266,w,2266,,.,,.,Fs,,,,
2267,w,2267,,Item,,ITEM,Rg,,,,
2268,w,2268,,il,,IL,Pp,,,,
2269,w,2269,,est,,ÊTRE,Vuc,,,,
2270,w,2270,,assavoir,,ASSAVOIR,Vvn,,,,
2271,w,2271,,que,,QUE,Cs,,,,
2272,w,2272,,tous,,TOUT,Di,,,,
2273,w,2273,,les,,LE,Da,,,,
2274,w,2274,,conseux,,CONSEIL,Nc,,,,
2275,w,2275,,estans,,ÊTRE,Ga,,,,
2276,w,2276,,en,,EN,S,,,,
2277,w,2277,,la,,LE,Da,,,,
2278,w,2278,,court,,COUR,Nc,,,,
2279,w,2279,,",",,",",Fw,,,,
2280,w,2280,,sans,,SANS,S,,,,
2281,w,2281,,partaige,,PARTAGE,Nc,,,,
2282,w,2282,,de,,DE,Dp,,,,
2283,w,2283,,conseil,,CONSEIL,Nc,,,,
2284,w,2284,,faire,,FAIRE,Vvn,,,,
2285,w,2285,,",",,",",Fw,,,,
2286,w,2286,,doivent,,DEVOIR,Vvc,,,,
2287,w,2287,,estre,,ÊTRE,Vun,,,,
2288,w,2288,,avecques,,AVEC,S,,,,
2289,w,2289,,le,,LE,Da,,,,
2290,w,2290,,procureur,,PROCUREUR,Nc,,,,
2291,w,2291,,en,,EN,S,,,,
2292,w,2292,,sa,,SON,Ds,,,,
2293,w,2293,,cause,,CAUSE,Nc,,,,
2294,w,2294,,",",,",",Fw,,,,
2295,w,2295,,se,,SE,Pp,,,,
2296,w,2296,,la,,LE,Da,,,,
2297,w,2297,,partie,,PARTIE,Nc,,,,
2298,w,2298,,n,,NE,Rp,,,,
2299,w,2299,,',,',Fw,,,,
2300,w,2300,,en,,EN,Pp,,,,
2301,w,2301,,requiert,,REQUÉRIR,Vvc,,,,
2302,w,2302,,aucun,,AUCUN,Di,,,,
2303,w,2303,,partaige,,PARTAGE,Nc,,,,
2304,w,2304,,;,,;,Fw,,,,
2305,w,2305,,ouquel,,À+LEQUEL,S+Pr,,,,
2306,w,2306,,cas,,CAS,Nc,,,,
2307,w,2307,,le,,LE,Da,,,,
2308,w,2308,,juge,,JUGE,Nc,,,,
2309,w,2309,,doit,,DEVOIR,Vvc,,,,
2310,w,2310,,faire,,FAIRE,Vvn,,,,
2311,w,2311,,le,,LE,Da,,,,
2312,w,2312,,partaige,,PARTAGE,Nc,,,,
2313,w,2313,,",",,",",Fw,,,,
2314,w,2314,,mes,,MON,Ds,,,,
2315,w,2315,,en,,EN,S,,,,
2316,w,2316,,icellui,,ICELUI,Dd,,,,
2317,w,2317,,cas,,CAS,Nc,,,,
2318,w,2318,,le,,LE,Da,,,,
2319,w,2319,,procureur,,PROCUREUR,Nc,,,,
2320,w,2320,,choisira,,CHOISIR,Vvc,,,,
2321,w,2321,,sauf,,SAUF,S,,,,
2322,w,2322,,que,,QUE,Cs,,,,
2323,w,2323,,",",,",",Fw,,,,
2324,w,2324,,s,,SE,Pp,,,,
2325,w,2325,,',,',Fw,,,,
2326,w,2326,,aucun,,AUCUN,Pi,,,,
2327,w,2327,,maine,,MENER,Vvc,,,,
2328,w,2328,,un,,UN,Dn,,,,
2329,w,2329,,advocat,,AVOCAT,Nc,,,,
2330,w,2330,,pour,,POUR,S,,,,
2331,w,2331,,la,,LE,Da,,,,
2332,w,2332,,cause,,CAUSE,Nc,,,,
2333,w,2333,,qu,,QUE,Pr,,,,
2334,w,2334,,',,',Fw,,,,
2335,w,2335,,il,,IL,Pp,,,,
2336,w,2336,,a,,AVOIR,Vuc,,,,
2337,w,2337,,contre,,CONTRE,S,,,,
2338,w,2338,,le,,LE,Da,,,,
2339,w,2339,,procureur,,PROCUREUR,Nc,,,,
2340,w,2340,,et,,ET,Cc,,,,
2341,w,2341,,a,,AVOIR,Vuc,,,,
2342,w,2342,,icellui,,ICELUI,Pd,,,,
2343,w,2343,,il,,IL,Pp,,,,
2344,w,2344,,se,,SE,Pp,,,,
2345,w,2345,,veult,,VOULOIR,Vvc,,,,
2346,w,2346,,restraindre,,RESTREINDRE,Vvn,,,,
2347,w,2347,,",",,",",Fw,,,,
2348,w,2348,,le,,LE,Da,,,,
2349,w,2349,,procureur,,PROCUREUR,Nc,,,,
2350,w,2350,,ne,,NE,Rp,,,,
2351,w,2351,,lui,,IL,Pp,,,,
2352,w,2352,,peult,,POUVOIR,Vvc,,,,
2353,w,2353,,hoster,,ÔTER,Vvc,,,,
2354,w,2354,,;,,;,Fw,,,,
2355,w,2355,,mes,,MON,Ds,,,,
2356,w,2356,,",",,",",Fw,,,,
2357,w,2357,,s,,SE,Pp,,,,
2358,w,2358,,',,',Fw,,,,
2359,w,2359,,il,,IL,Pp,,,,
2360,w,2360,,en,,EN,Pp,,,,
2361,w,2361,,amaine,,AMENER,Vvc,,,,
2362,w,2362,,plusieurs,,PLUSIEURS,Pi,,,,
2363,w,2363,,",",,",",Fw,,,,
2364,w,2364,,le,,LE,Da,,,,
2365,w,2365,,procureur,,PROCUREUR,Nc,,,,
2366,w,2366,,",",,",",Fw,,,,
2367,w,2367,,sans,,SANS,S,,,,
2368,w,2368,,partaige,,PARTAGE,Nc,,,,
2369,w,2369,,faire,,FAIRE,Vvn,,,,
2370,w,2370,,",",,",",Fw,,,,
2371,w,2371,,en,,EN,Pp,,,,
2372,w,2372,,poura,,POUVOIR,Vvc,,,,
2373,w,2373,,avoir,,AVOIR,Vvn,,,,
2374,w,2374,,l,,LE,Da,,,,
2375,w,2375,,',,',Fw,,,,
2376,w,2376,,un,,UN,Pi,,,,
2377,w,2377,,",",,",",Fw,,,,
2378,w,2378,,après,,APRÈS,S,,,,
2379,w,2379,,le,,LE,Da,,,,
2380,w,2380,,chois,,CHOIR,Vvc,,,,
2381,w,2381,,de,,DE,Dp,,,,
2382,w,2382,,cil,,CIL,Nc,,,,
2383,w,2383,,qui,,QUI,Pr,,,,
2384,w,2384,,admenés,,AMENER,Ge,,,,
2385,w,2385,,les,,IL,Pp,,,,
2386,w,2386,,aura,,AVOIR,Vuc,,,,
2387,w,2387,,",",,",",Fw,,,,
2388,w,2388,,par,,PAR,S,,,,
2389,w,2389,,lui,,IL,Pp,,,,
2390,w,2390,,paiant,,PAYER,Ga,,,,
2391,w,2391,,tel,,TEL,Ag,,,,
2392,w,2392,,pris,,PRIX,Nc,,,,
2393,w,2393,,comme,,COMME,Cs,,,,
2394,w,2394,,cil,,CIL,Nc,,,,
2395,w,2395,,",",,",",Fw,,,,
2396,w,2396,,qui,,QUI,Pr,,,,
2397,w,2397,,amené,,AMENER,Ge,,,,
2398,w,2398,,l,,IL,Pp,,,,
2399,w,2399,,',,',Fw,,,,
2400,w,2400,,avoit,,AVOIR,Vuc,,,,
2401,w,2401,,",",,",",Fw,,,,
2402,w,2402,,lui,,IL,Pp,,,,
2403,w,2403,,eust,,AVOIR,Vuc,,,,
2404,w,2404,,donné,,DONNER,Ge,,,,
2405,w,2405,,",",,",",Fw,,,,
2406,w,2406,,s,,SE,Pp,,,,
2407,w,2407,,',,',Fw,,,,
2408,w,2408,,avecques,,AVEC,S,,,,
2409,w,2409,,lui,,IL,Pp,,,,
2410,w,2410,,fust,,ÊTRE,Vuc,,,,
2411,w,2411,,demouré,,DEMEURER,Ge,,,,
2412,w,2412,,;,,;,Fw,,,,
2413,w,2413,,et,,ET,Cc,,,,
2414,w,2414,,eu,,AVOIR,Ge,,,,
2415,w,2415,,cas,,CAS,Nc,,,,
2416,w,2416,,que,,QUE,Cs,,,,
2417,w,2417,,l,,IL,Pp,,,,
2418,w,2418,,',,',Fw,,,,
2419,w,2419,,advocat,,AVOCAT,Nc,,,,
2420,w,2420,,contrediroit,,CONTREDIRE,Vvc,,,,
2421,w,2421,,y,,Y,Pp,,,,
2422,w,2422,,a,,AVOIR,Vuc,,,,
2423,w,2423,,venir,,VENIR,Vvn,,,,
2424,w,2424,,par,,PAR,S,,,,
2425,w,2425,,la,,LE,Da,,,,
2426,w,2426,,condicion,,CONDITION,Nc,,,,
2427,w,2427,,dessus,,DESSUS,Rg,,,,
2428,w,2428,,touchée,,TOUCHER,Ge,,,,
2429,w,2429,,",",,",",Fw,,,,
2430,w,2430,,le,,LE,Da,,,,
2431,w,2431,,juge,,JUGE,Nc,,,,
2432,w,2432,,lui,,IL,Pp,,,,
2433,w,2433,,devroit,,DEVOIR,Vvc,,,,
2434,w,2434,,suspendre,,SUSPENDRE,Vvn,,,,
2435,w,2435,,l,,IL,Pp,,,,
2436,w,2436,,',,',Fw,,,,
2437,w,2437,,advocacie,,AVOCATIE,Nc,,,,
2438,w,2438,,en,,EN,S,,,,
2439,w,2439,,icelle,,ICELUI,Pd,,,,
2440,w,2440,,court,,COUR,Nc,,,,
2441,w,2441,,et,,ET,Cc,,,,
2442,w,2442,,par,,PAR,S,,,,
2443,w,2443,,especial,,SPÉCIAL,Ag,,,,
2444,w,2444,,la,,LE,Da,,,,
2445,w,2445,,cause,,CAUSE,Nc,,,,
2446,w,2446,,touchant,,TOUCHER,Ga,,,,
2447,w,2447,,le,,LE,Da,,,,
2448,w,2448,,procureur,,PROCUREUR,Nc,,,,
2449,w,2449,,",",,",",Fw,,,,
2450,w,2450,,quer,,CAR,Cs,,,,
2451,w,2451,,par,,PAR,S,,,,
2452,w,2452,,raison,,RAISON,Nc,,,,
2453,w,2453,,le,,LE,Da,,,,
2454,w,2454,,procureur,,PROCUREUR,Nc,,,,
2455,w,2455,,ne,,NE,Rp,,,,
2456,w,2456,,doit,,DEVOIR,Vvc,,,,
2457,w,2457,,pas,,PAS,Rg,,,,
2458,w,2458,,demander,,DEMANDER,Vvn,,,,
2459,w,2459,,distribucion,,DISTRIBUTION,Nc,,,,
2460,w,2460,,de,,DE,Dp,,,,
2461,w,2461,,conseil,,CONSEIL,Nc,,,,
2462,w,2462,,en,,EN,S,,,,
2463,w,2463,,la,,LE,Da,,,,
2464,w,2464,,court,,COUR,Nc,,,,
2465,w,2465,,de,,DE,S,,,,
2466,w,2466,,son,,SON,Ds,,,,
2467,w,2467,,seigneur,,SEIGNEUR,Nc,,,,
2468,w,2468,,",",,",",Fw,,,,
2469,w,2469,,ne,,NE,Rp,,,,
2470,w,2470,,la,,LE,Da,,,,
2471,w,2471,,cause,,CAUSE,Nc,,,,
2472,w,2472,,qui,,QUI,Pr,,,,
2473,w,2473,,lui,,IL,Pp,,,,
2474,w,2474,,touche,,TOUCHER,Vvc,,,,
2475,w,2475,,ne,,NE,Rp,,,,
2476,w,2476,,doit,,DEVOIR,Vvc,,,,
2477,w,2477,,estre,,ÊTRE,Vun,,,,
2478,w,2478,,aucunement,,AUCUNEMENT,Rg,,,,
2479,w,2479,,precipitée,,PRÉCIPITER,Ge,,,,
2480,w,2480,,.,,.,Fs,,,,
2481,w,2481,,C,,CE,Pd,,,,
2482,w,2482,,',,',Fw,,,,
2483,w,2483,,est,,ÊTRE,Vuc,,,,
2484,w,2484,,assavoir,,ASSAVOIR,Vvn,,,,
2485,w,2485,,que,,QUE,Cs,,,,
2486,w,2486,,le,,LE,Da,,,,
2487,w,2487,,seigneur,,SEIGNEUR,Nc,,,,
2488,w,2488,,ne,,NE,Rp,,,,
2489,w,2489,,peult,,POUVOIR,Vvc,,,,
2490,w,2490,,estre,,ÊTRE,Vun,,,,
2491,w,2491,,tenu,,TENIR,Ge,,,,
2492,w,2492,,pour,,POUR,S,,,,
2493,w,2493,,deffaillant,,DÉFAILLIR,Ga,,,,
2494,w,2494,,en,,EN,S,,,,
2495,w,2495,,sa,,SON,Ds,,,,
2496,w,2496,,court,,COUR,Nc,,,,
2497,w,2497,,",",,",",Fw,,,,
2498,w,2498,,ne,,NE,Rp,,,,
2499,w,2499,,il,,IL,Pp,,,,
2500,w,2500,,ne,,NE,Rp,,,,
2501,w,2501,,lui,,IL,Pp,,,,
2502,w,2502,,est,,ÊTRE,Vuc,,,,
2503,w,2503,,besoing,,BESOINC,Nc,,,,
2504,w,2504,,que,,QUE,Cs,,,,
2505,w,2505,,son,,SON,Ds,,,,
2506,w,2506,,procureur,,PROCUREUR,Nc,,,,
2507,w,2507,,en,,EN,S,,,,
2508,w,2508,,sa,,SON,Ds,,,,
2509,w,2509,,cause,,CAUSE,Nc,,,,
2510,w,2510,,se,,SE,Pp,,,,
2511,w,2511,,fonde,,FONDER,Vvc,,,,
2512,w,2512,,par,,PAR,S,,,,
2513,w,2513,,procuracion,,PROCURATION,Nc,,,,
2514,w,2514,,scellée,,SCELLER,Ge,,,,
2515,w,2515,,",",,",",Fw,,,,
2516,w,2516,,mais,,MAIS,Cc,,,,
2517,w,2517,,le,,LE,Da,,,,
2518,w,2518,,juge,,JUGE,Nc,,,,
2519,w,2519,,tenant,,TENIR,Ga,,,,
2520,w,2520,,juridicion,,JURIDICTION,Nc,,,,
2521,w,2521,,peult,,POUVOIR,Vvc,,,,
2522,w,2522,,faire,,FAIRE,Vvn,,,,
2523,w,2523,,et,,ET,Cc,,,,
2524,w,2524,,establir,,ÉTABLIR,Vvn,,,,
2525,w,2525,,",",,",",Fw,,,,
2526,w,2526,,sy,,SI,Cs,,,,
2527,w,2527,,lui,,IL,Pp,,,,
2528,w,2528,,plaist,,PLAIRE,Vvc,,,,
2529,w,2529,,",",,",",Fw,,,,
2530,w,2530,,en,,EN,S,,,,
2531,w,2531,,sa,,SON,Ds,,,,
2532,w,2532,,court,,COUR,Nc,,,,
2533,w,2533,,un,,UN,Dn,,,,
2534,w,2534,,procureur,,PROCUREUR,Nc,,,,
2535,w,2535,,ou,,OU,Cc,,,,
2536,w,2536,,substitut,,SUBSTITUT,Nc,,,,
2537,w,2537,,pour,,POUR,S,,,,
2538,w,2538,,le,,LE,Da,,,,
2539,w,2539,,seigneur,,SEIGNEUR,Nc,,,,
2540,w,2540,,",",,",",Fw,,,,
2541,w,2541,,et,,ET,Cc,,,,
2542,w,2542,,le,,IL,Pp,,,,
2543,w,2543,,peut,,POUVOIR,Vvc,,,,
2544,w,2544,,et,,ET,Cc,,,,
2545,w,2545,,doit,,DEVOIR,Vvc,,,,
2546,w,2546,,faire,,FAIRE,Vvn,,,,
2547,w,2547,,de,,DE,S,,,,
2548,w,2548,,son,,SON,Ds,,,,
2549,w,2549,,office,,OFFICE,Nc,,,,
2550,w,2550,,toutes,,TOUT,Di,,,,
2551,w,2551,,et,,ET,Cc,,,,
2552,w,2552,,quantes,,QUANT,Di,,,,
2553,w,2553,,fois,,FOIS,Nc,,,,
2554,w,2554,,que,,QUE,Cs,,,,
2555,w,2555,,besoing,,BESOINC,Nc,,,,
2556,w,2556,,en,,EN,Pp,,,,
2557,w,2557,,est,,ÊTRE,Vuc,,,,
2558,w,2558,,.,,.,Fs,,,,
2559,w,2559,,Mais,,MAIS,Cc,,,,
2560,w,2560,,en,,EN,S,,,,
2561,w,2561,,autres,,AUTRE,Di,,,,
2562,w,2562,,causes,,CAUSE,Nc,,,,
2563,w,2563,,que,,QUE,Pr,,,,
2564,w,2564,,celles,,CELUI,Pd,,,,
2565,w,2565,,qui,,QUI,Pr,,,,
2566,w,2566,,touchent,,TOUCHER,Vvc,,,,
2567,w,2567,,le,,LE,Da,,,,
2568,w,2568,,procureur,,PROCUREUR,Nc,,,,
2569,w,2569,,n,,NE,Rp,,,,
2570,w,2570,,',,',Fw,,,,
2571,w,2571,,est,,ÊTRE,Vuc,,,,
2572,w,2572,,pas,,PAS,Rg,,,,
2573,w,2573,,a,,AVOIR,Vuc,,,,
2574,w,2574,,entendre,,ENTENDRE,Vvn,,,,
2575,w,2575,,que,,QUE,Cs,,,,
2576,w,2576,,ainssi,,AINSI,Rg,,,,
2577,w,2577,,se,,SE,Pp,,,,
2578,w,2578,,doye,,DEVOIR,Vvc,,,,
2579,w,2579,,faire,,FAIRE,Vvn,,,,
2580,w,2580,,",",,",",Fw,,,,
2581,w,2581,,quer,,CAR,Cs,,,,
